Loan Status,Current Loan Amount,Credit Score,Years in current job,Years of Credit History,Months since last delinquent,Number of Open Accounts,Number of Credit Problems,Current Credit Balance,Maximum Open Credit,Bankruptcies,Tax Liens,DTI Ratio,dti_ratio,Term_Long Term,Term_Short Term,Home Ownership_Mortgage,Home Ownership_Own Home,Home Ownership_Rent,Purpose_BusinessLoan,Purpose_CarPurchase,Purpose_DebtConsolidation,Purpose_EducationalExpenses,Purpose_HomeImprovements,Purpose_HomePurchase,Purpose_MajorPurchase,Purpose_MedicalBills,Purpose_Moving,Purpose_Other,Purpose_RenewableEnergyPurchase,Purpose_Vacation,Purpose_Wedding
0,22398,725.0,3.0,2.77,49.36,12,0,42458,59548,0.0,0,9.35,9.350717383079655,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,3128,734.0,2.0,2.81,13.0,19,0,3340,4400,0.0,0,24.7,24.70942968327191,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,7141,734.0,1.0,2.56,37.0,7,0,4175,3969,0.0,0,20.9,20.904830367645687,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,20090,721.0,2.0,2.71,63.0,8,0,21620,25316,0.0,0,15.4,15.402585680533063,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,6101,750.0,8.0,2.56,23.35,8,0,1696,13356,0.0,0,0.91,0.9178154535355927,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1,22208,722.0,5.0,3.07,25.0,11,0,5555,10684,0.0,0,3.12,3.125939284640818,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,20236,738.0,9.0,2.7800000000000002,37.74,8,1,17517,24500,1.0,0,12.8,12.802266587599656,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,15057,728.0,10.0,3.42,47.08,9,0,28298,48958,0.0,0,10.7,10.698365527488855,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,32403,743.0,10.0,3.23,17.2,9,0,32554,92483,0.0,0,6.37,6.3645616426843965,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,17854,690.0,3.0,2.65,38.0,6,0,0,0,0.0,0,5.28,5.277749773162617,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,10151,739.0,3.0,3.02,63.0,8,0,7807,22117,0.0,0,12.7,12.69861446548875,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,9031,735.0,10.0,2.75,12.0,9,0,7526,18722,0.0,0,27.4,27.406504827069078,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,2043,690.0,0.5,3.25,33.58,14,0,7899,15133,0.0,0,12.1,12.09985315712188,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,5935,733.0,2.0,2.48,47.09,12,0,3562,4846,0.0,0,8.73,8.73513354533924,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,3936,725.0,1.0,1.87,63.45,20,0,2876,11323,0.0,0,34.4,34.4177093358999,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,722.0,0.5,3.04,68.0,14,1,13115,32383,1.0,0,8.47,8.470026841634358,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,26910,601.0,10.0,3.62,27.0,24,0,80446,119003,0.0,0,17.3,17.299527698681988,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,11725,745.0,1.0,2.51,19.94,10,0,49256,134212,0.0,0,11.2,11.206549947000987,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,7329,708.0,1.0,2.5300000000000002,4.0,13,0,5995,24273,0.0,0,21.8,21.785334750265676,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,9935,741.0,3.0,2.68,23.02,4,0,7666,11424,0.0,0,4.41,4.4166090528285,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,741.0,6.0,2.48,31.0,11,0,4846,8654,0.0,0,9.29,9.29539295392954,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,12100,738.0,10.0,3.22,32.0,10,2,17298,24092,0.0,2,14.9,14.904540499240609,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,11033,739.0,10.0,2.85,39.8,7,0,9433,15214,0.0,0,20.8,20.799080195458465,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,13702,743.0,6.0,3.02,37.03,12,0,13072,31498,0.0,0,15.3,15.291421565049848,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,17068,742.0,2.0,2.48,77.0,9,0,2851,5951,0.0,0,15.4,15.39913602207137,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,724.0,10.0,3.02,16.0,7,0,3526,4258,0.0,0,12.7,12.692686126598884,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,7842,725.0,4.0,1.72,41.98,11,0,7291,16459,0.0,0,17.7,17.708864633275528,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,7581,690.0,0.5,2.48,40.3,6,0,4261,5720,0.0,0,16.9,16.916657268523743,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,29837,727.0,3.0,2.23,29.01,8,0,20002,22299,0.0,0,9.88,9.874240327336182,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,24420,732.0,3.0,3.49,31.81,9,0,15442,18018,0.0,0,10.26,10.25531460314069,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,744.0,1.0,2.62,18.0,15,0,1862,10230,0.0,0,11.4,11.403481260780932,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,34699,631.0,10.0,2.46,28.94,21,0,24058,35694,0.0,0,21.4,21.400040346984063,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1,11929,678.0,10.0,2.89,23.0,7,0,3528,7857,0.0,0,10.96,10.964744203870474,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,19341,699.0,10.0,3.33,-6.89,11,0,21689,28094,0.0,0,6.53,6.52743821614775,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,8291,748.0,10.0,3.07,65.19,3,0,6546,10358,0.0,0,8.72,8.713272543059777,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,35837,706.0,10.0,3.12,79.0,19,0,29734,40235,0.0,0,32.7,32.69745979122799,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,23782,689.0,10.0,3.2800000000000002,3.86,16,0,34465,36979,0.0,0,30.9,30.89835579443459,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,11878,655.0,10.0,3.41,13.0,17,0,7598,21463,0.0,0,28.6,28.611840775914327,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1,13411,669.0,7.0,2.33,12.71,11,0,10195,17578,0.0,0,26.8,26.80009097111667,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,8655,724.0,8.0,2.83,75.44,14,0,14577,26648,0.0,0,22.8,22.8190550872378,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,3192,741.0,0.5,2.75,-15.47,11,0,2738,4416,0.0,0,16.1,16.08961303462322,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,8049,747.0,10.0,2.9,45.0,13,0,28566,59513,0.0,0,13.22,13.221690384342462,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,9960,748.0,1.0,2.73,32.0,7,0,11975,26089,0.0,0,14.2,14.216867469879519,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,6040,732.0,1.0,2.69,32.0,6,0,3992,6848,0.0,0,15.2,15.191166870086004,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,19277,720.0,5.0,3.19,62.64,13,0,16704,31458,0.0,0,19.7,19.698924731182796,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,16123,737.0,10.0,2.79,-1.6400000000000001,7,1,11756,17546,1.0,0,6.23,6.23697529026496,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,2490,690.0,10.0,2.79,28.46,11,0,15582,18728,0.0,0,31.0,31.001877335905338,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,20182,724.0,7.0,2.98,7.06,6,1,5568,10312,1.0,0,8.4,8.399924325006081,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,738.0,10.0,3.18,12.0,11,0,14052,17478,0.0,0,11.1,11.099869923399334,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,6046,702.0,4.0,1.9500000000000002,-8.53,9,0,5764,12085,0.0,0,11.9,11.909335382251248,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,2021,692.0,10.0,3.41,45.5,13,1,12575,23418,1.0,0,17.6,17.61106254470317,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,5188,682.0,1.0,2.15,12.88,4,0,2346,9574,0.0,0,5.52,5.5327252681166685,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,12079,738.0,1.0,2.65,40.0,11,0,3723,6649,0.0,0,12.1,12.112060401351082,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,19806,748.0,8.0,3.19,54.95,13,0,54159,103554,0.0,0,13.7,13.69611739529196,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,15269,740.0,1.0,2.71,47.0,10,0,13192,30257,0.0,0,12.7,12.705838323353294,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,4643,727.0,4.0,2.7800000000000002,58.0,6,0,3409,5798,0.0,0,23.7,23.71018622163427,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1,23453,725.0,4.0,2.9699999999999998,58.49,7,0,12432,19640,0.0,0,25.7,25.706099058534587,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,694.0,5.0,3.31,9.2,13,0,9316,34503,0.0,0,24.4,24.397744746283955,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,31626,739.0,10.0,3.06,30.0,12,0,25812,59889,0.0,0,15.4,15.39945481232963,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,15303,713.0,4.0,2.76,40.0,15,0,19667,25214,0.0,0,14.4,14.39717702411292,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,14903,660.0,4.0,2.45,60.0,21,0,5814,22980,0.0,0,12.8,12.800274957958438,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,19359,747.0,10.0,3.22,18.41,15,0,26938,46047,0.0,0,26.1,26.093424576019043,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,29964,741.0,10.0,3.16,32.08,12,0,19092,63429,0.0,0,6.15,6.147376852222667,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,6490,735.0,7.0,2.93,23.0,17,0,10109,18755,0.0,0,20.4,20.412313950263474,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1,2819,676.0,3.0,2.41,66.39,12,0,14072,18639,0.0,0,13.6,13.607800650054171,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,9806,750.0,10.0,2.74,76.94,8,0,3048,44819,0.0,0,4.73,4.732481543966731,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,5941,749.0,3.0,3.26,8.75,8,0,30448,59819,0.0,0,18.1,18.104155707522356,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,678.0,1.0,2.9699999999999998,25.05,16,0,37435,73691,0.0,0,27.0,27.000610873549174,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,10109,735.0,2.0,2.75,37.14,24,0,42754,53111,0.0,0,16.9,16.898736905634347,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1,6739,742.0,1.0,3.02,51.0,16,0,26968,40737,0.0,0,23.7,23.704004879040454,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,27568,744.0,10.0,3.07,77.0,16,0,17952,46150,0.0,0,33.6,33.604013996170856,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,25265,726.0,0.5,3.77,41.74,22,0,23180,58242,0.0,0,33.6,33.59626878034483,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,10199,667.0,1.0,2.19,46.24,15,0,6219,8462,0.0,0,25.1,25.09120758847136,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,23906,622.0,4.0,3.14,62.0,19,0,22390,40054,0.0,0,22.8,22.798915771508884,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,13937,718.0,10.0,2.64,35.74,18,0,29760,44485,0.0,0,30.5,30.492910537433122,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,9671,734.0,10.0,2.89,58.31,8,1,7281,12299,1.0,0,18.1,18.10601548540798,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,26284,686.0,6.0,1.76,58.6,15,0,10128,20297,0.0,0,18.6,18.598757610408878,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,27311,736.0,10.0,3.46,5.0,9,0,28442,31016,0.0,0,29.6,29.599553367507486,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,5013,736.0,9.0,2.62,-36.62,13,0,7557,9726,0.0,0,17.7,17.69311781674985,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,747.0,0.5,2.92,23.93,8,0,15522,25322,0.0,0,21.8,21.81164486167982,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,7925,735.0,3.0,2.2,51.11,12,0,7117,22382,0.0,0,21.8,21.80496668685645,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,750.0,7.0,2.61,35.17,13,0,22858,73734,0.0,0,20.0,20.005968367651448,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,16796,690.0,1.0,2.79,72.0,6,1,19215,31603,1.0,0,11.74,11.733466620849082,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,10367,704.0,9.0,3.35,57.0,18,1,13655,17069,1.0,0,24.9,24.906402096593037,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,8003,750.0,1.0,2.8,23.78,11,0,34390,95262,0.0,0,17.6,17.608117538333868,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,738.0,8.0,3.51,29.0,6,1,2948,9892,1.0,0,4.02,4.0181910055583625,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1,3246,743.0,1.0,2.4,18.0,12,0,3592,16943,0.0,0,27.9,27.877449627380624,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,15303,750.0,2.0,2.88,-4.86,13,0,15295,98044,0.0,0,21.8,21.798887681391037,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,13110,746.0,3.0,3.16,3.5300000000000002,7,0,6596,39261,0.0,0,1.24,1.2372583479789103,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,15186,718.0,10.0,2.75,75.25,7,1,7944,14085,0.0,1,4.76,4.754136564903286,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,11762,747.0,10.0,2.86,17.0,13,0,28592,48544,0.0,0,15.0,14.996939400122422,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,10177,742.0,2.0,2.41,34.8,6,0,9889,14047,0.0,0,7.69,7.687923749631522,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,34923,721.0,10.0,3.41,26.0,17,0,48649,77466,0.0,0,19.1,19.098015634395672,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,12242,748.0,8.0,2.92,58.85,6,0,3010,17915,0.0,0,14.76,14.7594356686362,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,10076,739.0,2.0,2.64,46.0,2,0,2954,3629,0.0,0,3.93,3.933716279209648,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,22990,708.0,10.0,3.44,64.0,7,0,40756,43729,0.0,0,29.9,29.893831101242103,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,3537,746.0,7.0,2.42,41.81,6,0,4047,18565,0.0,0,9.6,9.599208312716478,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0,8574,743.0,5.0,2.12,11.0,19,0,4911,15943,0.0,0,9.63,9.629335883738833,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,748.0,10.0,3.07,11.0,9,0,18444,40537,0.0,0,17.9,17.89655011872061,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,4992,693.0,8.0,1.67,-13.91,8,0,4060,9784,0.0,0,5.13,5.138221153846153,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,15762,747.0,10.0,3.29,32.75,13,0,29240,108296,0.0,0,14.4,14.412568306010929,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,10790,729.0,9.0,2.86,41.58,5,0,8356,10216,0.0,0,13.8,13.813872158538953,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,15096,697.0,2.0,2.76,56.0,20,0,13232,34639,0.0,0,19.8,19.793322734499206,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,21458,728.0,6.0,3.24,8.09,8,0,8600,23956,0.0,0,27.1,27.09684041261098,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,9395,732.0,5.0,3.63,25.19,7,0,20311,35324,0.0,0,12.1,12.097950028039131,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,9191,740.0,7.0,2.27,-15.95,15,0,12621,26739,0.0,0,8.16,8.166862514688601,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,14339,737.0,10.0,2.9699999999999998,83.29,6,1,12640,14732,1.0,0,15.3,15.29732328898862,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,705.0,4.0,2.92,31.85,11,0,20720,21035,0.0,0,23.5,23.496930286627677,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,7379,702.0,10.0,3.49,31.0,12,0,7674,8405,0.0,0,11.6,11.60521152975502,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,35172,709.0,3.0,3.37,3.0,14,0,7191,40399,0.0,0,12.5,12.49975121902677,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,25113,729.0,7.0,2.9699999999999998,7.0,11,0,23159,30633,0.0,0,13.9,13.901081496900314,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,31567,734.0,6.0,3.1,87.52,13,0,35127,74421,0.0,0,19.9,19.8952732581809,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,1954,722.0,4.0,2.65,41.85,7,0,5547,5666,0.0,0,13.6,13.601473748848633,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,25070,735.0,5.0,3.39,36.0,16,0,17898,32483,0.0,0,17.0,16.999393856441742,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,19646,726.0,7.0,2.79,51.0,11,0,20744,31817,0.0,0,16.6,16.604380148683944,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,34850,725.0,10.0,3.13,61.0,15,0,3398,19419,0.0,0,14.9,14.896954222141165,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,748.0,10.0,3.03,15.46,10,0,145237,0,0.0,0,1.77,1.7701764319230495,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,8850,746.0,1.0,3.39,19.67,18,0,3296,51500,0.0,0,22.0,21.99468392465041,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,27913,645.0,0.5,3.14,49.76,11,0,28328,40181,0.0,0,31.8,31.792207792207794,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,19874,750.0,10.0,3.51,44.0,9,0,11601,20570,0.0,0,9.05,9.046996075274228,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,12547,731.0,2.0,2.08,43.66,7,0,9668,16222,0.0,0,10.6,10.604345444586452,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,12259,744.0,10.0,3.42,77.0,11,0,23506,39773,0.0,0,25.7,25.698251109370922,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,19802,746.0,1.0,2.81,26.0,7,0,9923,15243,0.0,0,4.97,4.969195030804969,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,717.0,2.0,2.95,51.0,8,0,6872,12608,0.0,0,26.6,26.60765774827332,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,5824,740.0,5.0,3.14,63.0,17,0,23359,55486,0.0,0,18.56,18.565055457782506,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1,35718,727.0,2.0,2.71,78.0,9,1,7398,18968,1.0,0,13.1,13.10282074613285,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,22009,750.0,1.0,3.09,48.8,23,0,35941,58824,0.0,0,21.4,21.39828804503935,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,6854,741.0,5.0,2.48,32.32,12,0,6877,16258,0.0,0,22.9,22.901164317604835,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,34521,748.0,10.0,3.17,21.64,8,0,32873,48702,0.0,0,27.9,27.902972797184066,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,9089,741.0,10.0,3.4,6.0,9,0,3563,20477,0.0,0,17.2,17.199135239010328,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,21223,731.0,3.0,2.71,65.0,6,0,811,8622,0.0,0,3.45,3.453394023352464,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,9650,734.0,10.0,3.35,2.21,12,0,20998,29954,0.0,0,18.6,18.596309321974523,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,13275,695.0,6.0,2.65,47.22,11,0,10266,19630,0.0,0,29.7,29.70356322986326,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,5079,743.0,8.0,2.87,33.37,3,0,1843,3047,0.0,0,1.23,1.2142759469437987,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,12142,675.0,10.0,2.94,15.0,11,0,8044,16899,0.0,0,28.7,28.70132437240562,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,34951,695.0,1.0,2.65,13.0,12,0,22945,31175,0.0,0,9.43,9.433206489084718,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,19654,739.0,3.0,2.35,70.42,11,0,23898,29687,0.0,0,17.2,17.20430107526882,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,11205,734.0,0.5,3.02,44.03,10,0,10683,27045,0.0,0,23.4,23.41234084231146,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,18227,737.0,1.0,2.33,33.36,6,0,3224,5269,0.0,0,14.0,13.997746046868285,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,14637,717.0,7.0,2.68,45.0,11,0,7141,17374,0.0,0,25.0,24.99039253362613,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,9721,748.0,1.0,2.4,14.0,7,0,2518,9092,0.0,0,10.2,10.190571715145436,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,35606,720.0,3.0,2.8,22.98,10,0,10152,71997,0.0,0,8.05,8.051970253867854,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,6914,747.0,4.0,2.91,10.68,7,0,20880,26165,0.0,0,19.6,19.587990991177136,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,743.0,10.0,3.29,22.0,10,0,13717,42601,0.0,0,12.2,12.193073464749766,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,11524,711.0,0.5,3.8,29.0,6,0,37266,81368,0.0,0,9.52,9.501771639308698,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,14482,736.0,8.0,2.77,58.84,12,0,20923,26963,0.0,0,27.7,27.694354685421025,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,12145,746.0,4.0,3.26,57.66,15,0,29686,44641,0.0,0,14.2,14.194561152407775,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,17928,734.0,10.0,2.37,-20.61,17,0,21858,28386,0.0,0,27.1,27.10547259023454,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,15407,725.0,5.0,2.8200000000000003,82.88,7,0,6448,8785,0.0,0,22.9,22.88350115317545,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,6981,709.0,9.0,2.83,63.0,16,2,13685,33297,1.0,1,10.3,10.294461713292556,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,675.0,0.5,2.73,8.25,6,0,20950,22897,0.0,0,16.0,16.00406022669599,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,35424,693.0,10.0,3.43,30.27,10,0,46591,51087,0.0,0,28.7,28.70273556231003,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,10869,724.0,9.0,2.69,32.94,15,0,9409,19009,0.0,0,19.8,19.79230299328039,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,16699,730.0,10.0,2.71,7.35,13,0,28960,63789,0.0,0,17.2,17.202513893938605,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,6895,714.0,6.0,2.84,12.0,13,0,7924,16441,0.0,0,12.8,12.79187817258883,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,11850,689.0,2.0,3.13,24.0,6,0,9789,10176,0.0,0,13.74,13.731645569620255,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,14843,727.0,10.0,3.13,36.67,9,0,3396,8223,0.0,0,17.4,17.41128509218938,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,19696,751.0,7.0,2.91,28.79,10,0,35979,56393,0.0,0,28.0,27.997609085475194,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,5030,735.0,10.0,2.75,22.0,10,1,4092,11463,0.0,0,9.87,9.874088800530153,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1,30570,719.0,8.0,2.73,19.45,12,0,23477,40547,0.0,0,11.8,11.803960053108584,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
